"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"NR_FEDERACAO";"NM_FEDERACAO";"SG_FEDERACAO";"DS_COMPOSICAO_FEDERACAO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_LEGENDA_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD"
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";2;427;"Eleições Municipais 2020";"29/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";1;11;"Prefeito";"Coligação";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000059865;"ESTAMOS JUNTOS PORTO ALEGRE";"MDB / DEM / CIDADANIA / SOLIDARIEDADE / DC / PRTB / PTC";"N";0;0;0;33278;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87050";"IJUÍ";87050;"IJUÍ";23;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000076275;"PARTIDO ISOLADO";"PP";"N";783;0;783;10245;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87599";"NOVA ARAÇÁ";87599;"NOVA ARAÇÁ";138;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000076800;"PARTIDO ISOLADO";"PTB";"N";3;0;3;149;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86851";"GUAÍBA";86851;"GUAÍBA";90;11;"Prefeito";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000111655;"PARTIDO ISOLADO";"PT";"N";0;0;0;2492;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";2;427;"Eleições Municipais 2020";"29/11/2020";"M";"RS";"85898";"CANOAS";85898;"CANOAS";134;11;"Prefeito";"Coligação";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";210000053693;"Aliança Municipal de Oposição ¿ AMO Canoas";"PSD / SOLIDARIEDADE / AVANTE / PV / PSB / PODE / PATRIOTA";"N";0;0;0;39441;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85618";"CACHOEIRINHA";85618;"CACHOEIRINHA";143;11;"Prefeito";"Coligação";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000073255;"UNIDOS POR CACHOEIRINHA";"PSL / PTB / CIDADANIA / REPUBLICANOS / DEM";"N";0;0;0;19381;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87025";"MATO CASTELHANO";87025;"MATO CASTELHANO";128;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000078772;"PARTIDO ISOLADO";"MDB";"N";28;0;28;570;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89354";"TRAMANDAÍ";89354;"TRAMANDAÍ";110;13;"Vereador";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000144050;"PARTIDO ISOLADO";"PSL";"N";16;0;16;220;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88412";"SANTA MARIA";88412;"SANTA MARIA";135;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000074657;"PARTIDO ISOLADO";"PP";"N";709;0;709;10294;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85758";"CAMPINAS DO SUL";85758;"CAMPINAS DO SUL";148;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000078088;"PARTIDO ISOLADO";"PSB";"N";2;0;2;60;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85197";"ARROIO DO MEIO";85197;"ARROIO DO MEIO";104;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000088626;"PARTIDO ISOLADO";"MDB";"N";263;0;263;5953;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85006";"TRINDADE DO SUL";85006;"TRINDADE DO SUL";99;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000108409;"PARTIDO ISOLADO";"PT";"N";89;0;89;1128;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86851";"GUAÍBA";86851;"GUAÍBA";90;13;"Vereador";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000117680;"PARTIDO ISOLADO";"PSL";"N";96;0;96;2332;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88625";"BARRA DO QUARAÍ";88625;"BARRA DO QUARAÍ";57;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000118908;"PARTIDO ISOLADO";"PT";"N";37;0;37;488;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87912";"PELOTAS";87912;"PELOTAS";164;11;"Prefeito";"Partido isolado";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";210000153529;"PARTIDO ISOLADO";"DEM";"N";0;0;0;997;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86398";"HERVAL";86398;"HERVAL";92;11;"Prefeito";"Coligação";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000128377;"É TEMPO DO POVO SONHAR";"PT / MDB / PDT";"N";0;0;0;1467;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87262";"NOVO BARREIRO";87262;"NOVO BARREIRO";32;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000112696;"PARTIDO ISOLADO";"PDT";"N";16;0;16;367;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89575";"VERA CRUZ";89575;"VERA CRUZ";162;11;"Prefeito";"Partido isolado";22;"PL";"Partido Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000059075;"PARTIDO ISOLADO";"PL";"N";0;0;0;201;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87734";"OSÓRIO";87734;"OSÓRIO";77;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000154845;"PARTIDO ISOLADO";"REPUBLICANOS";"N";23;0;23;250;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85294";"AUGUSTO PESTANA";85294;"AUGUSTO PESTANA";155;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000091217;"PARTIDO ISOLADO";"MDB";"N";59;0;59;1038;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85057";"ALECRIM";85057;"ALECRIM";102;11;"Prefeito";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000070282;"PARTIDO ISOLADO";"PDT";"N";0;0;0;2409;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85863";"VISTA ALEGRE DO PRATA";85863;"VISTA ALEGRE DO PRATA";75;13;"Vereador";"Partido isolado";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";210000098688;"PARTIDO ISOLADO";"DEM";"N";6;0;6;379;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88307";"DOUTOR RICARDO";88307;"DOUTOR RICARDO";67;11;"Prefeito";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000130920;"PARTIDO ISOLADO";"PP";"N";0;0;0;598;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85758";"CAMPINAS DO SUL";85758;"CAMPINAS DO SUL";148;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000076122;"PARTIDO ISOLADO";"REPUBLICANOS";"N";13;0;13;475;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86339";"ENCANTADO";86339;"ENCANTADO";67;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000131435;"PARTIDO ISOLADO";"MDB";"N";73;0;73;3206;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";114;13;"Vereador";"Partido isolado";21;"PCB";"Partido Comunista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000059866;"PARTIDO ISOLADO";"PCB";"N";14;0;14;88;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88315";"ROSÁRIO DO SUL";88315;"ROSÁRIO DO SUL";39;13;"Vereador";"Partido isolado";17;"PSL";"Partido Social Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000144467;"PARTIDO ISOLADO";"PSL";"N";21;0;21;283;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88110";"REDENTORA";88110;"REDENTORA";140;13;"Vereador";"Partido isolado";22;"PL";"Partido Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000085196;"PARTIDO ISOLADO";"PL";"N";19;0;19;453;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86010";"CERRO LARGO";86010;"CERRO LARGO";96;11;"Prefeito";"Coligação";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000086596;"CAPACIDADE E AÇÃO, JUNTOS POR CERRO LARGO";"PP / PT";"N";0;0;0;2388;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87955";"PIRATINI";87955;"PIRATINI";78;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000059046;"PARTIDO ISOLADO";"PT";"N";47;0;47;1634;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87068";"MINAS DO LEÃO";87068;"MINAS DO LEÃO";116;11;"Prefeito";"Partido isolado";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";210000089387;"PARTIDO ISOLADO";"DEM";"N";0;0;0;582;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87025";"MATO CASTELHANO";87025;"MATO CASTELHANO";128;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000141462;"PARTIDO ISOLADO";"PTB";"N";8;0;8;406;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88846";"CHUÍ";88846;"CHUÍ";43;13;"Vereador";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000106148;"PARTIDO ISOLADO";"PP";"N";13;0;13;1444;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88722";"TABAÍ";88722;"TABAÍ";56;11;"Prefeito";"Coligação";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000057486;"EXPERIÊNCIA E CORAGEM PARA FAZER MAIS";"PSDB / PDT / PTB / PL";"N";0;0;0;789;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85111";"ALVORADA";85111;"ALVORADA";74;13;"Vereador";"Partido isolado";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";210000056896;"PARTIDO ISOLADO";"PSD";"N";247;0;247;3993;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86487";"CANDIOTA";86487;"CANDIOTA";142;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000071307;"PARTIDO ISOLADO";"PT";"N";99;0;99;1836;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88676";"SÃO FRANCISCO DE PAULA";88676;"SÃO FRANCISCO DE PAULA";48;13;"Vereador";"Partido isolado";50;"PSOL";"Partido Socialismo e Liberdade";-1;"#NULO#";"#NULO#";"#NULO#";210000123330;"PARTIDO ISOLADO";"PSOL";"N";5;0;5;37;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85316";"BAGÉ";85316;"BAGÉ";7;13;"Vereador";"Partido isolado";12;"PDT";"Partido Democrático Trabalhista";-1;"#NULO#";"#NULO#";"#NULO#";210000106308;"PARTIDO ISOLADO";"PDT";"N";97;0;97;1842;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88153";"RIO GRANDE";88153;"RIO GRANDE";163;13;"Vereador";"Partido isolado";28;"PRTB";"Partido Renovador Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000053599;"PARTIDO ISOLADO";"PRTB";"N";1;0;1;95;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"84832";"SÃO DOMINGOS DO SUL";84832;"SÃO DOMINGOS DO SUL";138;11;"Prefeito";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000108267;"PARTIDO ISOLADO";"PP";"N";0;0;0;1283;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88030";"PORTO LUCENA";88030;"PORTO LUCENA";102;11;"Prefeito";"Coligação";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000062854;"UNIDOS POR PORTO LUCENA: CORAGEM PARA MUDAR, COMPETÊNCIA PARA FAZER.";"PT / PTB / PP";"N";0;0;0;1275;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86940";"MANOEL VIANA";86940;"MANOEL VIANA";79;11;"Prefeito";"Partido isolado";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000206410;"PARTIDO ISOLADO";"PP";"N";0;0;0;1662;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89230";"TAPERA";89230;"TAPERA";4;11;"Prefeito";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000130855;"PARTIDO ISOLADO";"PTB";"N";0;0;0;2151;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86959";"HUMAITÁ";86959;"HUMAITÁ";91;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000057959;"PARTIDO ISOLADO";"REPUBLICANOS";"N";4;0;4;186;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89630";"VIAMÃO";89630;"VIAMÃO";59;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000067132;"PARTIDO ISOLADO";"PT";"N";229;501;730;3202;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88439";"SANTANA DA BOA VISTA";88439;"SANTANA DA BOA VISTA";9;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000116429;"PARTIDO ISOLADO";"PT";"N";15;0;15;630;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88102";"VILA NOVA DO SUL";88102;"VILA NOVA DO SUL";82;13;"Vereador";"Partido isolado";15;"MDB";"Movimento Democrático Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000059006;"PARTIDO ISOLADO";"MDB";"N";11;0;11;949;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85774";"CAMPO BOM";85774;"CAMPO BOM";105;13;"Vereador";"Partido isolado";45;"PSDB";"Partido da Social Democracia Brasileira";-1;"#NULO#";"#NULO#";"#NULO#";210000086094;"PARTIDO ISOLADO";"PSDB";"N";54;0;54;2649;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"89036";"SARANDI";89036;"SARANDI";83;11;"Prefeito";"Coligação";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000135042;"SARANDI ACIMA DE TUDO";"PL / PP";"N";0;0;0;6720;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85413";"BENTO GONÇALVES";85413;"BENTO GONÇALVES";8;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000095990;"PARTIDO ISOLADO";"REPUBLICANOS";"N";59;0;59;4613;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85820";"MONTAURI";85820;"MONTAURI";22;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000119089;"PARTIDO ISOLADO";"PT";"N";10;0;10;263;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85995";"CAXIAS DO SUL";85995;"CAXIAS DO SUL";169;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000075908;"PARTIDO ISOLADO";"REPUBLICANOS";"N";281;0;281;3258;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86070";"CIRÍACO";86070;"CIRÍACO";138;11;"Prefeito";"Coligação";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000108160;"RENOVAÇÃO É AGORA";"PP / PTB / PSB / PSDB / PSD";"N";0;0;0;1423;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88234";"ROLANTE";88234;"ROLANTE";55;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000112178;"PARTIDO ISOLADO";"PT";"N";19;0;19;550;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86223";"BARÃO";86223;"BARÃO";152;13;"Vereador";"Partido isolado";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";210000107121;"PARTIDO ISOLADO";"PSD";"N";5;0;5;518;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88412";"SANTA MARIA";88412;"SANTA MARIA";41;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000080011;"PARTIDO ISOLADO";"PTB";"N";70;0;70;2255;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"98213";"TEUTÔNIA";98213;"TEUTÔNIA";125;13;"Vereador";"Partido isolado";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";210000076497;"PARTIDO ISOLADO";"PSD";"N";30;0;30;1670;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85170";"ARATIBA";85170;"ARATIBA";20;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000056275;"PARTIDO ISOLADO";"PTB";"N";41;0;41;2904;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85294";"AUGUSTO PESTANA";85294;"AUGUSTO PESTANA";155;13;"Vereador";"Partido isolado";14;"PTB";"Partido Trabalhista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000152595;"PARTIDO ISOLADO";"PTB";"N";12;0;12;744;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87335";"LIBERATO SALZANO";87335;"LIBERATO SALZANO";146;11;"Prefeito";"Coligação";11;"PP";"PROGRESSISTAS";-1;"#NULO#";"#NULO#";"#NULO#";210000059097;"Rumo novo com a força do povo.";"PP / PT";"N";0;0;0;1934;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88919";"SÃO PEDRO DO SUL";88919;"SÃO PEDRO DO SUL";81;13;"Vereador";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000070306;"PARTIDO ISOLADO";"PT";"N";181;0;181;2319;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86410";"ERVAL GRANDE";86410;"ERVAL GRANDE";168;13;"Vereador";"Partido isolado";40;"PSB";"Partido Socialista Brasileiro";-1;"#NULO#";"#NULO#";"#NULO#";210000084917;"PARTIDO ISOLADO";"PSB";"N";24;0;24;831;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"87858";"PASSO FUNDO";87858;"PASSO FUNDO";33;13;"Vereador";"Partido isolado";10;"REPUBLICANOS";"REPUBLICANOS";-1;"#NULO#";"#NULO#";"#NULO#";210000070758;"PARTIDO ISOLADO";"REPUBLICANOS";"N";34;0;34;1879;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"88013";"PORTO ALEGRE";88013;"PORTO ALEGRE";113;13;"Vereador";"Partido isolado";25;"DEM";"Democratas";-1;"#NULO#";"#NULO#";"#NULO#";210000068131;"PARTIDO ISOLADO";"DEM";"N";47;0;47;2157;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"85995";"CAXIAS DO SUL";85995;"CAXIAS DO SUL";16;13;"Vereador";"Partido isolado";55;"PSD";"Partido Social Democrático";-1;"#NULO#";"#NULO#";"#NULO#";210000061322;"PARTIDO ISOLADO";"PSD";"N";63;0;63;1883;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"84921";"BOQUEIRÃO DO LEÃO";84921;"BOQUEIRÃO DO LEÃO";93;13;"Vereador";"Partido isolado";22;"PL";"Partido Liberal";-1;"#NULO#";"#NULO#";"#NULO#";210000095369;"PARTIDO ISOLADO";"PL";"N";70;0;70;1050;0;0
"30/09/2024";"11:03:29";2020;2;"Eleição Ordinária";1;426;"Eleições Municipais 2020";"15/11/2020";"M";"RS";"86835";"GRAVATAÍ";86835;"GRAVATAÍ";173;11;"Prefeito";"Partido isolado";13;"PT";"Partido dos Trabalhadores";-1;"#NULO#";"#NULO#";"#NULO#";210000068541;"PARTIDO ISOLADO";"PT";"N";0;0;0;1263;0;0
